trade_date,513100.SS,513100.SS_fact,513100.SS_ln,513100.SS_base,513100.SS_avgs128,513100.SS_avgs32,518800.SS,518800.SS_fact,518800.SS_ln,518800.SS_base,518800.SS_avgs128,518800.SS_avgs32,501018.SS,501018.SS_fact,501018.SS_ln,501018.SS_base,501018.SS_avgs128,501018.SS_avgs32,160723.SZ,160723.SZ_fact,160723.SZ_ln,160723.SZ_base,160723.SZ_avgs128,160723.SZ_avgs32,601398.SS,601398.SS_fact,601398.SS_ln,601398.SS_base,601398.SS_avgs128,601398.SS_avgs32,601988.SS,601988.SS_fact,601988.SS_ln,601988.SS_base,601988.SS_avgs128,601988.SS_avgs32,601939.SS,601939.SS_fact,601939.SS_ln,601939.SS_base,601939.SS_avgs128,601939.SS_avgs32,601288.SS,601288.SS_fact,601288.SS_ln,601288.SS_base,601288.SS_avgs128,601288.SS_avgs32,588000.SS,588000.SS_fact,588000.SS_ln,588000.SS_base,588000.SS_avgs128,588000.SS_avgs32,513180.SS,513180.SS_fact,513180.SS_ln,513180.SS_base,513180.SS_avgs128,513180.SS_avgs32
202405231500,1.381,1,2.632417582358165,0.993,2.591836342720057,2.6146535774373145,5.303,1,3.003873944959365,2.63,2.9924642785419526,3.0144807996458387,1.27,1,2.6970868963049406,0.856,2.7186045925006845,2.7122585843841143,1.507,1,2.734951621585724,0.978,2.7608083995157635,2.74668075812541,5.49,1,2.309897739840332,5.45,2.2950389830888542,2.3045648170907342,4.52,1,2.343222738725872,4.34,2.3398190349940884,2.338258747095658,7.11,1,2.437926440863808,6.21,2.4353531703918456,2.43938641758388,4.4,1,2.787240999026652,2.71,2.77820157362263,2.7850651383098928,0.777,1,1.6602571608303134,1.477,1.6809261066575447,1.67293710259412,0.531,1,1.6796421711073488,0.99,1.643732464696093,1.7000543945901982
202405231431,1.381,1,2.632417582358165,0.993,2.591516805400072,2.6140805450205127,5.307,1,3.0046279506501308,2.63,2.992374438648902,3.014822956248628,1.269,1,2.696299184566691,0.856,2.718774023179391,2.7127479936769907,1.504,1,2.7329589274690136,0.978,2.7610119961923782,2.7470591173686256,5.49,1,2.309897739840332,5.45,2.294921985004197,2.304392787324618,4.53,1,2.345432684376675,4.34,2.3397922341773025,2.338098618333393,7.12,1,2.4393319224725425,6.21,2.4353329084196256,2.439433513607108,4.41,1,2.789511147561191,2.71,2.7781303970446456,2.7849949492545134,0.778,1,1.6615433346410575,1.477,1.6810888542624831,1.6733461329735977,0.531,1,1.6796421711073488,0.99,1.6434497111023034,1.7007128534122258
202405231400,1.381,1,2.632417582358165,0.993,2.591194752038197,2.61348902768704,5.289,1,3.001230438888216,2.63,2.992277954302436,3.0151518273969664,1.269,1,2.696299184566691,0.856,2.718950990412562,2.713278600422484,1.504,1,2.7329589274690136,0.978,2.761232886497287,2.747513962204097,5.48,1,2.3080745852788174,5.45,2.2948040656747786,2.3042152082112075,4.51,1,2.341007898396319,4.34,2.3397478211836065,2.3378620355578037,7.11,1,2.437926440863808,6.21,2.435301420119996,2.4394367907404813,4.41,1,2.789511147561191,2.71,2.778040784835854,2.784849265438169,0.777,1,1.6602571608303134,1.477,1.6812427559917855,1.6737268684036797,0.53,1,1.6777571564115776,0.99,1.6431647311022637,1.701392552841415
202405231331,1.381,1,2.632417582358165,0.993,2.590870162823079,2.6128784291492613,5.316,1,3.0063223876553717,2.63,2.992207462297823,3.015600904445636,1.272,1,2.698660460752371,0.856,2.719129351088514,2.7138263235146063,1.506,1,2.7342878313190675,0.978,2.761455516095934,2.7479834794536155,5.48,1,2.3080745852788174,5.45,2.294699573394432,2.3040907121767686,4.52,1,2.343222738725872,4.34,2.33973789931579,2.3377605561114,7.1,1,2.436518981095928,6.21,2.43528075066532,2.439485511704245,4.4,1,2.787240999026652,2.71,2.777950467019119,2.7846988821438785,0.778,1,1.6615433346410575,1.477,1.681407996898569,1.6741613750995945,0.531,1,1.6796421711073488,0.99,1.6428923498006154,1.7021549849843132
202405231100,1.379,1,2.630968306742175,0.993,2.590543017787369,2.612248133884458,5.312,1,3.005569658978505,2.63,2.992096321153276,3.01590021143887,1.272,1,2.698660460752371,0.856,2.719290523453365,2.714315544894033,1.505,1,2.7336236001422045,0.978,2.7616694348737045,2.74842527455473,5.51,1,2.313534107483716,5.45,2.2945942583402243,2.3039622001412186,4.52,1,2.343222738725872,4.34,2.3397104596353957,2.3375843566722234,7.13,1,2.4407354314748626,6.21,2.43527100081941,2.439581206239997,4.41,1,2.789511147561191,2.71,2.777877313223784,2.7846168783734666,0.78,1,1.6641107301463032,1.477,1.681564411562014,1.674568408662773,0.534,1,1.685275988825605,0.99,1.642602981128909,1.702881204786796
202405231031,1.378,1,2.630242880522477,0.993,2.590224708425521,2.6116442573406604,5.317,1,3.0065104813265737,2.63,2.991990231879061,3.016233455066624,1.272,1,2.698660460752371,0.856,2.719452964891956,2.714820547608281,1.504,1,2.7329589274690136,0.978,2.761890268218047,2.748902747922876,5.49,1,2.309897739840332,5.45,2.2944451256698035,2.303653428936622,4.53,1,2.345432684376675,4.34,2.339682803894525,2.33740247338017,7.12,1,2.4393319224725425,6.21,2.435227973806375,2.4395439731679045,4.4,1,2.787240999026652,2.71,2.777785708229001,2.7844589987222497,0.779,1,1.6628278563334142,1.477,1.6817018421243424,1.674905753131046,0.533,1,1.683401574031255,0.99,1.6422669731942892,1.703449114979093
202405231000,1.377,1,2.629516927677528,0.993,2.5899096047082217,2.6110443017541503,5.315,1,3.006134258598284,2.63,2.991875899206246,3.016547099380819,1.273,1,2.69944631540971,0.856,2.7196166853969923,2.7153418407326653,1.503,1,2.7322938127122027,0.978,2.7621180740507167,2.74941706471171,5.49,1,2.309897739840332,5.45,2.2943234515424766,2.3034519995526312,4.5,1,2.3387881416580063,4.34,2.339637529245059,2.3371434343157667,7.11,1,2.437926440863808,6.21,2.435195659249948,2.439550813512916,4.4,1,2.787240999026652,2.71,2.777711257120358,2.7843692567769462,0.782,1,1.666671551007977,1.477,1.6818504561856882,1.6752953627051632,0.532,1,1.6815236392070545,0.99,1.64194307869951,1.7040958098483776
202405230931,1.375,1,2.6280634390495448,0.993,2.5895977360234244,2.6104484105953314,5.293,1,3.0019864396802234,2.63,2.991763628659852,3.0168829974705784,1.273,1,2.69944631540971,0.856,2.719775507207916,2.71585459961405,1.505,1,2.7336236001422045,0.978,2.7623529107541693,2.749969427679436,5.53,1,2.3171572998531365,5.45,2.294200819351155,2.303244072446576,4.53,1,2.345432684376675,4.34,2.3396442173362955,2.3370903792402107,7.15,1,2.4435365537545746,6.21,2.4351741570325163,2.439603212630629,4.43,1,2.79403604215948,2.71,2.777636219782513,2.7842766199301816,0.788,1,1.674314900320545,1.477,1.6819699751240955,1.675573550179266,0.537,1,1.690878244374275,0.99,1.6416314207427576,1.7048239443851945
202405221500,1.369,1,2.623690254237322,0.993,2.589294856472038,2.609880183871002,5.427,1,3.02698774188564,2.63,2.9916831340848886,3.017363531592848,1.288,1,2.7111606235166024,0.856,2.71993557958428,2.716383899104513,1.526,1,2.7474806348036305,0.978,2.762579125798358,2.7504967124387014,5.51,1,2.313534107483716,5.45,2.294020059662163,2.302795258659268,4.53,1,2.345432684376675,4.34,2.339598638855662,2.336821272622905,7.16,1,2.4449341780212124,6.21,2.4351083113890355,2.439476330658889,4.42,1,2.7917761541920427,2.71,2.777507087322852,2.783961799858269,0.789,1,1.6755831313085403,1.477,1.682030251303651,1.6756141517876115,0.542,1,1.7001461513050564,0.99,1.6412436504779426,1.7052738056758694
202405221431,1.368,1,2.622959527131369,0.993,2.5890240265683744,2.609434697730153,5.423,1,3.026250414663296,2.63,2.9914051450470875,3.0170530731963066,1.288,1,2.7111606235166024,0.856,2.7200046737265446,2.716552391865413,1.527,1,2.7481357281778607,0.978,2.762698011554222,2.750594005265639,5.52,1,2.315347344607897,5.45,2.2938664057423086,2.30244884418106,4.52,1,2.343222738725872,4.34,2.339552701489355,2.336543485146977,7.16,1,2.4449341780212124,6.21,2.435030942360436,2.439300271066556,4.43,1,2.79403604215948,2.71,2.777394732465614,2.7837097239120188,0.79,1,1.676849755923733,1.477,1.6820810160280215,1.6756151524482268,0.544,1,1.703829396721353,0.99,1.6407798512588314,1.7054392138813794
202405221400,1.37,1,2.624420447771044,0.993,2.5887568179025244,2.608998412910759,5.429,1,3.0273562017276867,2.63,2.991130772845385,3.016756384761888,1.288,1,2.7111606235166024,0.856,2.720074311917174,2.7167263198766656,1.527,1,2.7481357281778607,0.978,2.7628126752028543,2.750673304526535,5.53,1,2.3171572998531365,5.45,2.2936972644913984,2.3020327635221296,4.53,1,2.345432684376675,4.34,2.3395238035583583,2.336328025354109,7.16,1,2.4449341780212124,6.21,2.4349529641268863,2.439118532132535,4.42,1,2.7917761541920427,2.71,2.777263698531017,2.783376616871778,0.788,1,1.674314900320545,1.477,1.6821222070524648,1.675575326529662,0.545,1,1.7056659445286542,0.99,1.6402833981449534,1.7054911434671869
202405221331,1.37,1,2.624420447771044,0.993,2.588476001919308,2.608500927915266,5.422,1,3.0260659978808464,2.63,2.9908455332478865,3.0164144551823457,1.288,1,2.7111606235166024,0.856,2.720144498440013,2.7169058584689254,1.528,1,2.7487903926856943,0.978,2.762928241714862,2.7507551618281054,5.53,1,2.3171572998531365,5.45,2.2935125398035106,2.301544875253388,4.53,1,2.345432684376675,4.34,2.3394772769377417,2.336034326675962,7.19,1,2.4491153687816136,6.21,2.4348743718914982,2.4389309306522557,4.42,1,2.7917761541920427,2.71,2.7771494272265995,2.783105664054996,0.783,1,1.667949506453469,1.477,1.6821836819086216,1.6756159854396335,0.544,1,1.703829396721353,0.99,1.639768574945082,1.7054855047232684
202405221100,1.369,1,2.623690254237322,0.993,2.588192974786617,2.6079873950166927,5.431,1,3.027724525857081,2.63,2.990568206754713,3.016103115095297,1.288,1,2.7111606235166024,0.856,2.7202152376126385,2.717091188628677,1.528,1,2.7487903926856943,0.978,2.7630395633607607,2.7508185414778605,5.53,1,2.3171572998531365,5.45,2.2933263605905214,2.3010412486533958,4.53,1,2.345432684376675,4.34,2.339430383965782,2.3357311538469068,7.17,1,2.4463298516601872,6.21,2.4347622380577176,2.438602400390017,4.42,1,2.7917761541920427,2.71,2.777034256148131,2.782825970824769,0.779,1,1.6628278563334142,1.477,1.6822957620303156,1.6758632912133808,0.543,1,1.7019894697993458,0.99,1.6392641590255836,1.7055389275620398
202405221031,1.37,1,2.624420447771044,0.993,2.58791346864921,2.607480851170866,5.446,1,3.0304826410559405,2.63,2.9902756373129624,3.015728230877175,1.287,1,2.71038392444843,0.856,2.720286533786623,2.71728249718068,1.528,1,2.7487903926856943,0.978,2.7631517615550525,2.750883965632447,5.52,1,2.315347344607897,5.45,2.2931387153994773,2.300521376034049,4.53,1,2.345432684376675,4.34,2.3393831217578223,2.335418201249172,7.17,1,2.4463298516601872,6.21,2.4346711544860447,2.438353127768399,4.43,1,2.79403604215948,2.71,2.776918178210777,2.782537255232276,0.78,1,1.6641107301463032,1.477,1.6824490526263542,1.676283789112735,0.544,1,1.703829396721353,0.99,1.638770258940751,1.7056534261995462
202405221000,1.37,1,2.624420447771044,0.993,2.5876260121206918,2.6069344125708604,5.439,1,3.029196467245196,2.63,2.989959046732309,3.0152522821617307,1.287,1,2.71038392444843,0.856,2.7203645070884988,2.717505031784946,1.527,1,2.7481357281778607,0.978,2.763264843199693,2.7509515002436324,5.51,1,2.313534107483716,5.45,2.292963844303348,2.30004311898328,4.52,1,2.343222738725872,4.34,2.339335487406493,2.3350951534063493,7.13,1,2.4407354314748626,6.21,2.4345793537208937,2.43809581409447,4.4,1,2.787240999026652,2.71,2.776783391880473,2.782166326621721,0.784,1,1.669225830813074,1.477,1.6825934488663548,1.6766764684342323,0.543,1,1.7019894697993458,0.99,1.6382579822653132,1.7057122658601331
202405220931,1.369,1,2.623690254237322,0.993,2.5873362921549403,2.6063703469192414,5.439,1,3.029196467245196,2.63,2.9896500906652785,3.014802469739683,1.285,1,2.708828714181624,0.856,2.720443094353381,2.717734744924833,1.527,1,2.7481357281778607,0.978,2.7633839700896288,2.7510423316005927,5.51,1,2.313534107483716,5.45,2.2928018737271247,2.299607925805846,4.5,1,2.3387881416580063,4.34,2.339304879128388,2.334832973234752,7.14,1,2.4421369734001512,6.21,2.4345308806677126,2.438010665146716,4.4,1,2.787240999026652,2.71,2.776701048517117,2.7820026275118845,0.784,1,1.669225830813074,1.477,1.68269870570142,1.676916811583302,0.54,1,1.6964492894237302,0.99,1.6377561595288248,1.7058323560556423
202405211500,1.364,1,2.6200312673522808,0.993,2.5870500404850003,2.6058116402315616,5.42,1,3.025697062255928,2.63,2.98933870187331,3.014338147239505,1.298,1,2.718894614116339,0.856,2.7205345461657573,2.7180220362391307,1.536,1,2.754012336666846,0.978,2.763504034986572,2.751136093001326,5.5,1,2.311717576557318,5.45,2.2926386277920336,2.299158694138818,4.51,1,2.341007898396319,4.34,2.3393089479273668,2.334705387156583,7.14,1,2.4421369734001512,6.21,2.4344709901737565,2.4378775584288634,4.41,1,2.789511147561191,2.71,2.7766180567808214,2.781833647785602,0.783,1,1.667949506453469,1.477,1.682804791330462,1.6771649077371802,0.54,1,1.6964492894237302,0.99,1.6372940088997312,1.7061350356244138
202405211431,1.364,1,2.6200312673522808,0.993,2.586790345785258,2.605352942582506,5.431,1,3.027724525857081,2.63,2.9890524155710856,3.013971730626072,1.3,1,2.720434260301932,0.856,2.72054745901654,2.7179938885656725,1.536,1,2.754012336666846,0.978,2.7635787727686165,2.7510433109476,5.5,1,2.311717576557318,5.45,2.292488399849,2.2987535688995115,4.5,1,2.3387881416580063,4.34,2.3392955703646194,2.334502080342398,7.13,1,2.4407354314748626,6.21,2.434410628101108,2.437740157945919,4.4,1,2.787240999026652,2.71,2.776516536380976,2.7815859865025185,0.783,1,1.667949506453469,1.477,1.6829217620775248,1.6774621787463322,0.538,1,1.692738710027195,0.99,1.636828219289306,1.7064474790502422
202405211400,1.364,1,2.6200312673522808,0.993,2.58652860624536,2.6048794482350943,5.437,1,3.0288286849681563,2.63,2.988747910765684,3.0135280920702328,1.298,1,2.718894614116339,0.856,2.7205483503450014,2.717915166896761,1.534,1,2.75270940488643,0.978,2.7636540990371343,2.750947535924398,5.5,1,2.311717576557318,5.45,2.292336989008777,2.2983353751040987,4.51,1,2.341007898396319,4.34,2.3392995658662463,2.3343638202999597,7.14,1,2.4421369734001512,6.21,2.43436082649974,2.437643536219179,4.41,1,2.789511147561191,2.71,2.7764320917932146,2.781403566743676,0.784,1,1.669225830813074,1.477,1.683039653854092,1.677769039142876,0.542,1,1.7001461513050564,0.99,1.6363879792047558,1.7068896974058243
202405211331,1.364,1,2.6200312673522808,0.993,2.5862648057642037,2.6043906798764755,5.429,1,3.0273562017276867,2.63,2.9884323141184206,3.0130345245573964,1.298,1,2.718894614116339,0.856,2.720561371890109,2.717883571825161,1.534,1,2.75270940488643,0.978,2.7637402777312343,2.7508907014417514,5.49,1,2.309897739840332,5.45,2.292184385957213,2.297903691186253,4.5,1,2.3387881416580063,4.34,2.339286114429002,2.334149495200077,7.14,1,2.4421369734001512,6.21,2.434299596996587,2.437498586632696,4.41,1,2.789511147561191,2.71,2.776329107102128,2.781142031878595,0.787,1,1.6730450588800692,1.477,1.6831484241142574,1.6780446265083535,0.545,1,1.7056659445286542,0.99,1.6358859463535722,1.7071072311510107
202405211100,1.364,1,2.6200312673522808,0.993,2.5859989281139035,2.603886144796611,5.422,1,3.0260659978808464,2.63,2.9881258268144104,3.012572534971258,1.298,1,2.718894614116339,0.856,2.720574495967068,2.717850957557704,1.536,1,2.754012336666846,0.978,2.7638271349977286,2.750832033588697,5.47,1,2.306248100752782,5.45,2.2920449107297878,2.29751678639096,4.48,1,2.334333791308626,4.34,2.3392900354744426,2.33399986144337,7.13,1,2.4407354314748626,6.21,2.4342378853713624,2.4373489612531007,4.39,1,2.784965685189516,2.71,2.7762253115079623,2.780872060404963,0.786,1,1.6717736028918724,1.477,1.6832279781712196,1.6782059028834595,0.545,1,1.7056659445286542,0.99,1.635336497549044,1.707153724267861
202405211031,1.365,1,2.6207641365679333,0.993,2.5857309569387983,2.603365334391589,5.438,1,3.0290125930146514,2.63,2.9878270853099504,3.0121372619741744,1.298,1,2.718894614116339,0.856,2.720587723383216,2.717817291217103,1.539,1,2.755963556798108,0.978,2.76390441687435,2.750729443166821,5.47,1,2.306248100752782,5.45,2.291933074587874,2.2972351310889656,4.49,1,2.3365634466358958,4.34,2.339329061019056,2.3339890895122326,7.12,1,2.4393319224725425,6.21,2.43418672359102,2.437239720278205,4.39,1,2.784965685189516,2.71,2.77615648966795,2.780740007992558,0.786,1,1.6717736028918724,1.477,1.683318170102553,1.678413396431575,0.547,1,1.7093289522873911,0.99,1.6347827223759763,1.707201717162674
202405211000,1.365,1,2.6207641365679333,0.993,2.585455105130695,2.6028040827084817,5.447,1,3.03066624520591,2.63,2.987502789973693,3.0115928964567398,1.3,1,2.720434260301932,0.856,2.720601054952246,2.717782538865515,1.543,1,2.7585592753223893,0.978,2.763966943331643,2.7505606007916183,5.46,1,2.3044182740757067,5.45,2.291820357846418,2.2969443901320683,4.48,1,2.334333791308626,4.34,2.339350837510261,2.33390604573405,7.11,1,2.437926440863808,6.21,2.434146210214,2.437172229884839,4.36,1,2.778108515463379,2.71,2.776087125923686,2.780603695824914,0.786,1,1.6717736028918724,1.477,1.6834090722065742,1.6786275833199524,0.549,1,1.712978591374941,0.99,1.6341957441876975,1.70713309667478
