,equity
2014-08-21,1.1226051121506178
2014-08-22,1.1264998495075362
2014-08-25,1.1267083724432232
2014-08-26,1.1334074315398799
2014-08-27,1.1342706195062122
2014-08-28,1.1284285134708343
2014-08-29,1.1247589254630797
2014-09-01,1.131462141163105
2014-09-02,1.1362096749779331
2014-09-03,1.132298311207538
2014-09-04,1.125399042381933
2014-09-05,1.1210664761367939
2014-09-09,1.1234329689883122
2014-09-10,1.1157871245489028
2014-09-11,1.1148854688383245
2014-09-12,1.1177611753908223
2014-09-15,1.114109387220352
2014-09-16,1.1084894165844608
2014-09-17,1.1132751644428194
2014-09-18,1.1158929670346227
2014-09-19,1.1232037556206698
2014-09-22,1.1096881428769267
2014-09-23,1.105787872849713
2014-09-24,1.1081869085554354
2014-09-25,1.1146634743639494
2014-09-26,1.1028351513831733
2014-09-29,1.1047897967573657
2014-09-30,1.106872787342833
2014-10-08,1.0935633925768118
2014-10-09,1.1028797554515044
2014-10-10,1.0920495085630757
2014-10-13,1.0799020432042166
2014-10-14,1.0753845088094878
2014-10-15,1.0787716372437806
2014-10-16,1.0788328756611694
2014-10-17,1.0740309499233776
2014-10-20,1.0794451039643274
2014-10-21,1.0810869318065588
2014-10-22,1.0950993779333233
2014-10-23,1.0914211023804847
2014-10-24,1.0950832000538904
2014-10-27,1.0941652361334129
2014-10-28,1.0972957493887765
2014-10-29,1.1093685695694833
2014-10-30,1.114072916474207
2014-10-31,1.1335433636417336
2014-11-03,1.1338233689452033
2014-11-04,1.1352729172837221
2014-11-05,1.1257950708301045
2014-11-06,1.1241469181417507
2014-11-07,1.1294702491251147
2014-11-10,1.1433546443796296
2014-11-11,1.1772548771097036
2014-11-12,1.167656168742232
2014-11-13,1.1684026657200075
2014-11-14,1.1734309719717677
2014-11-17,1.1629194660786422
2014-11-18,1.1513355650541752
2014-11-19,1.1554874141959606
2014-11-20,1.1494326056629551
2014-11-21,1.1581115416338863
2014-11-24,1.1553744897955995
2014-11-25,1.167167630811995
2014-11-26,1.1813562538066606
2014-11-27,1.1915143227563072
2014-11-28,1.2311532556744582
2014-12-01,1.2333678098881935
2014-12-02,1.2568155793440403
2014-12-03,1.24687924219158
2014-12-04,1.2745457555620476
2014-12-05,1.3216508880618378
2014-12-08,1.3367962852805726
2014-12-09,1.2641997685585082
