,equity
2014-07-17,0.9573020987248289
2014-07-18,0.9573020987248289
2014-07-21,0.9573020987248289
2014-07-22,0.9573020987248289
2014-07-23,0.9573020987248289
2014-07-24,0.9573020987248289
2014-07-25,0.9573020987248289
2014-07-28,0.9573020987248289
2014-07-29,0.9573020987248289
2014-07-30,0.9573020987248289
2014-07-31,0.9573020987248289
2014-08-01,0.9573020987248289
2014-08-04,0.9573020987248289
2014-08-05,0.9573020987248289
2014-08-06,0.9573020987248289
2014-08-07,0.9573020987248289
2014-08-08,0.9573020987248289
2014-08-11,0.9573020987248289
2014-08-12,0.9573020987248289
2014-08-13,0.9573020987248289
2014-08-14,0.9573020987248289
2014-08-15,0.9573020987248289
2014-08-18,0.9573020987248289
2014-08-19,0.9573020987248289
2014-08-20,0.9573020987248289
2014-08-21,0.9573020987248289
2014-08-22,0.9573020987248289
2014-08-25,0.9573020987248289
2014-08-26,0.9573020987248289
2014-08-27,0.9573020987248289
2014-08-28,0.9573020987248289
2014-08-29,0.9573020987248289
2014-09-01,0.9573020987248289
2014-09-02,0.9573020987248289
2014-09-03,0.9573020987248289
2014-09-04,0.9573020987248289
2014-09-05,0.9573020987248289
2014-09-09,0.9573020987248289
2014-09-10,0.9573020987248289
2014-09-11,0.9573020987248289
2014-09-12,0.9573020987248289
2014-09-15,0.9573020987248289
2014-09-16,0.9573020987248289
2014-09-17,0.9573020987248289
2014-09-18,0.9573020987248289
2014-09-19,0.9573020987248289
2014-09-22,0.9573020987248289
2014-09-23,0.9573020987248289
2014-09-24,0.9573020987248289
2014-09-25,0.9573020987248289
2014-09-26,0.9573020987248289
2014-09-29,0.9573020987248289
2014-09-30,0.9573020987248289
2014-10-08,0.9573020987248289
2014-10-09,0.9573020987248289
2014-10-10,0.9573020987248289
2014-10-13,0.9573020987248289
2014-10-14,0.9573020987248289
2014-10-15,0.9573020987248289
2014-10-16,0.9573020987248289
2014-10-17,0.9573020987248289
2014-10-20,0.9573020987248289
2014-10-21,0.9573020987248289
2014-10-22,0.9573020987248289
2014-10-23,0.9573020987248289
2014-10-24,0.9573020987248289
2014-10-27,0.9573020987248289
2014-10-28,0.9573020987248289
2014-10-29,0.9573020987248289
2014-10-30,0.9573020987248289
2014-10-31,0.9573020987248289
2014-11-03,0.9573020987248289
2014-11-04,0.9573020987248289
2014-11-05,0.9573020987248289
2014-11-06,0.9573020987248289
2014-11-07,0.9573020987248289
2014-11-10,0.9573020987248289
2014-11-11,0.9573020987248289
2014-11-12,0.9573020987248289
2014-11-13,0.9573020987248289
2014-11-14,0.9573020987248289
2014-11-17,0.9573020987248289
2014-11-18,0.9573020987248289
2014-11-19,0.9573020987248289
2014-11-20,0.9573020987248289
2014-11-21,0.9573020987248289
2014-11-24,0.9573020987248289
2014-11-25,0.9573020987248289
2014-11-26,0.9573020987248289
2014-11-27,0.9573020987248289
2014-11-28,0.9573020987248289
2014-12-01,0.9573020987248289
2014-12-02,0.9573020987248289
2014-12-03,0.9573020987248289
2014-12-04,0.9573020987248289
2014-12-05,0.9776792715171896
2014-12-08,0.9799797016033909
2014-12-09,0.9468316242168509
2014-12-10,0.9468316242168509
2014-12-11,0.9352767426830833
2014-12-12,0.9352767426830833
2014-12-15,0.9352767426830833
2014-12-16,0.9352767426830833
2014-12-17,0.9352767426830833
2014-12-18,0.9381582646450927
2014-12-19,0.9558007761801125
2014-12-22,0.96637905845375
2014-12-23,0.9594066705214995
2014-12-24,0.9501146905016904
2014-12-25,0.959451319772105
2014-12-26,0.9630497725717243
2014-12-29,0.9641723609066656
2014-12-30,0.9665886930372029
2014-12-31,0.9688102736678224
2015-01-05,0.9673205069583479
2015-01-06,0.9607512336955083
2015-01-07,0.9571453393541212
2015-01-08,0.954370541804779
2015-01-09,0.9692153057396373
2015-01-12,0.9626198661313847
2015-01-13,0.9607553936948868
2015-01-14,0.9683748525180259
2015-01-15,0.9843184465570227
2015-01-16,0.9907869081028339
2015-01-19,0.9581950436321214
2015-01-20,0.9587815407288495
2015-01-21,0.9865198593485908
2015-01-22,0.9868787966197883
2015-01-23,0.9941633594051174
2015-01-26,0.9915548294537981
2015-01-27,0.9772646102982497
2015-01-28,0.9685966515917758
2015-01-29,0.9555163947809704
2015-01-30,0.952377176275684
2015-02-02,0.9409197110102647
2015-02-03,0.9518718893412486
2015-02-04,0.9414143543288498
2015-02-05,0.9424337967632662
2015-02-06,0.937992666354989
2015-02-09,0.9291352534007111
2015-02-10,0.9291352534007111
2015-02-11,0.9291352534007111
2015-02-12,0.9291352534007111
2015-02-13,0.9291352534007111
2015-02-16,0.9324111321772991
2015-02-17,0.9347281166870282
2015-02-25,0.9345538965476115
2015-02-26,0.9418701849433625
2015-02-27,0.9380496402067028
2015-03-02,0.9413651677399746
2015-03-03,0.9396632273244448
2015-03-04,0.9369804912698181
2015-03-05,0.9276521167318023
2015-03-06,0.9302002814036966
2015-03-09,0.928078668960193
2015-03-10,0.9206549773532656
2015-03-11,0.9206549773532656
2015-03-12,0.9206549773532656
2015-03-13,0.9206549773532656
2015-03-16,0.9206549773532656
2015-03-17,0.9206549773532656
2015-03-18,0.9206549773532656
2015-03-19,0.9203246578762223
2015-03-20,0.9269320122023149
2015-03-23,0.9313971923741777
2015-03-24,0.9315654865376761
2015-03-25,0.9239420983806422
2015-03-26,0.919185979853028
2015-03-27,0.9204284955186174
2015-03-30,0.9269194745024096
2015-03-31,0.923081821013294
2015-04-01,0.9199629941494153
2015-04-02,0.916798517314292
2015-04-03,0.917704444652885
2015-04-07,0.9248229503194244
2015-04-08,0.9280393459757453
2015-04-09,0.9269132056524567
2015-04-10,0.933526828828502
2015-04-13,0.9410564440114625
2015-04-14,0.936148921699665
2015-04-15,0.9421303275407472
2015-04-16,0.9500436829571675
2015-04-17,0.9510296891042958
2015-04-20,0.9458420415170015
2015-04-21,0.9459513195276524
2015-04-22,0.9501442411160538
2015-04-23,0.9460986904612101
2015-04-24,0.9461804054730252
2015-04-27,0.9552037082681452
2015-04-28,0.9572411827793177
2015-04-29,0.9536007811305324
2015-04-30,0.9479220429699123
2015-05-04,0.9470336699263939
2015-05-05,0.93853354798087
2015-05-06,0.9338994475181175
2015-05-07,0.9314608102222107
2015-05-08,0.9378365481818505
2015-05-11,0.9407457034421287
2015-05-12,0.9395088304991006
2015-05-13,0.9381674937862856
2015-05-14,0.9382026023764353
2015-05-15,0.9383597290314466
2015-05-18,0.9344752912529382
2015-05-19,0.9398924389887598
2015-05-20,0.9381850480813603
2015-05-21,0.9414251489460735
2015-05-22,0.9478702420853503
2015-05-25,0.9511796981297006
2015-05-26,0.950726734460404
2015-05-27,0.9456923332135792
2015-05-28,0.9428718114293377
2015-05-29,0.9408510292125778
2015-06-01,0.944003358601917
2015-06-02,0.9432370036232599
2015-06-03,0.9411986671114255
2015-06-04,0.9471907965814056
2015-06-05,0.9463024235378872
2015-06-08,0.9552028462674831
2015-06-09,0.947943596251413
2015-06-10,0.945220331100748
2015-06-11,0.9471254403881938
2015-06-12,0.9479287316686288
2015-06-15,0.9426754023234262
2015-06-16,0.9391618683925936
2015-06-17,0.9399106690761758
2015-06-18,0.9339536481963452
2015-06-19,0.9329441190886275
2015-06-23,0.944772113374239
2015-06-24,0.9447953815599514
2015-06-25,0.9406072077779665
2015-06-26,0.9336489819190615
2015-06-29,0.9317604731909868
2015-06-30,0.938394659492624
2015-07-01,0.9339068301431198
2015-07-02,0.9438267432061658
2015-07-03,0.9256106169480559
2015-07-06,0.9256106169480559
2015-07-07,0.9423201609916412
2015-07-08,0.9304503701258997
2015-07-09,0.9278900098926681
2015-07-10,0.9261780890344732
2015-07-13,0.9261780890344732
2015-07-14,0.9261780890344732
2015-07-15,0.9261780890344732
2015-07-16,0.9261780890344732
2015-07-17,0.9261780890344732
2015-07-20,0.9261780890344732
2015-07-21,0.9261780890344732
2015-07-22,0.9261780890344732
2015-07-23,0.9261780890344732
2015-07-24,0.9261780890344732
2015-07-27,0.9261780890344732
2015-07-28,0.9261780890344732
2015-07-29,0.9261780890344732
2015-07-30,0.9261780890344732
2015-07-31,0.9261780890344732
2015-08-03,0.9261780890344732
2015-08-04,0.9261780890344732
2015-08-05,0.9261780890344732
2015-08-06,0.9261780890344732
2015-08-07,0.9261780890344732
2015-08-10,0.9261780890344732
2015-08-11,0.9261780890344732
2015-08-12,0.9261780890344732
2015-08-13,0.9261780890344732
2015-08-14,0.9261780890344732
2015-08-17,0.9261780890344732
2015-08-18,0.9261780890344732
2015-08-19,0.9261780890344732
2015-08-20,0.9261780890344732
2015-08-21,0.9261780890344732
2015-08-24,0.9261780890344732
2015-08-25,0.9261780890344732
2015-08-26,0.9261780890344732
2015-08-27,0.9261780890344732
2015-08-28,0.9261780890344732
2015-08-31,0.9261780890344732
2015-09-01,0.9261780890344732
2015-09-02,0.9261780890344732
2015-09-07,0.9261780890344732
2015-09-08,0.9261780890344732
2015-09-09,0.9261780890344732
2015-09-10,0.9261780890344732
2015-09-11,0.9261780890344732
2015-09-14,0.9261780890344732
2015-09-15,0.9261780890344732
2015-09-16,0.9261780890344732
2015-09-17,0.9261780890344732
2015-09-18,0.9261780890344732
2015-09-21,0.9261780890344732
2015-09-22,0.9261780890344732
2015-09-23,0.9261780890344732
2015-09-24,0.9261780890344732
2015-09-25,0.9261780890344732
2015-09-28,0.9261780890344732
2015-09-29,0.9261780890344732
2015-09-30,0.9261780890344732
2015-10-08,0.9261780890344732
2015-10-09,0.9261780890344732
2015-10-12,0.9261780890344732
2015-10-13,0.9261780890344732
2015-10-14,0.9261780890344732
2015-10-15,0.9261780890344732
2015-10-16,0.9261780890344732
2015-10-19,0.9261780890344732
2015-10-20,0.9261780890344732
2015-10-21,0.9261780890344732
2015-10-22,0.9261780890344732
2015-10-23,0.9261780890344732
2015-10-26,0.9261780890344732
2015-10-27,0.9261780890344732
2015-10-28,0.9261780890344732
2015-10-29,0.9261780890344732
2015-10-30,0.9261780890344732
2015-11-02,0.9261780890344732
2015-11-03,0.9261780890344732
2015-11-04,0.9261780890344732
2015-11-05,0.9261780890344732
2015-11-06,0.9261780890344732
2015-11-09,0.9261780890344732
2015-11-10,0.9261780890344732
2015-11-11,0.9261780890344732
2015-11-12,0.9261780890344732
2015-11-13,0.9261780890344732
2015-11-16,0.9261780890344732
2015-11-17,0.9261780890344732
2015-11-18,0.9261780890344732
2015-11-19,0.9261780890344732
2015-11-20,0.9261780890344732
2015-11-23,0.9261780890344732
2015-11-24,0.9261780890344732
2015-11-25,0.9261780890344732
2015-11-26,0.9261780890344732
2015-11-27,0.9261780890344732
2015-11-30,0.9261780890344732
2015-12-01,0.9261780890344732
2015-12-02,0.9261780890344732
2015-12-03,0.9261780890344732
2015-12-04,0.9086041765371218
2015-12-07,0.9086041765371218
2015-12-08,0.9086041765371218
2015-12-09,0.9086041765371218
2015-12-10,0.9086041765371218
2015-12-11,0.9086041765371218
2015-12-14,0.9086041765371218
2015-12-15,0.9086041765371218
2015-12-16,0.9086041765371218
2015-12-17,0.9086041765371218
2015-12-18,0.9086041765371218
2015-12-21,0.9086041765371218
2015-12-22,0.9086041765371218
2015-12-23,0.9086041765371218
2015-12-24,0.9086041765371218
2015-12-25,0.9086041765371218
2015-12-28,0.9086041765371218
2015-12-29,0.9086041765371218
2015-12-30,0.9086041765371218
2015-12-31,0.9086041765371218
2016-01-04,0.9086041765371218
2016-01-05,0.9086041765371218
2016-01-06,0.9086041765371218
2016-01-07,0.9086041765371218
2016-01-08,0.9086041765371218
2016-01-11,0.9086041765371218
2016-01-12,0.9086041765371218
2016-01-13,0.9086041765371218
2016-01-14,0.9086041765371218
2016-01-15,0.9086041765371218
2016-01-18,0.9086041765371218
2016-01-19,0.9086041765371218
2016-01-20,0.9086041765371218
2016-01-21,0.9086041765371218
2016-01-22,0.9086041765371218
2016-01-25,0.9086041765371218
2016-01-26,0.9086041765371218
2016-01-27,0.9086041765371218
2016-01-28,0.9086041765371218
2016-01-29,0.9086041765371218
2016-02-01,0.9086041765371218
2016-02-02,0.9086041765371218
2016-02-03,0.9086041765371218
2016-02-04,0.9086041765371218
2016-02-05,0.9086041765371218
2016-02-15,0.9086041765371218
2016-02-16,0.9086041765371218
2016-02-17,0.9086041765371218
2016-02-18,0.9086041765371218
2016-02-19,0.9086041765371218
2016-02-22,0.9086041765371218
2016-02-23,0.9086041765371218
2016-02-24,0.9086041765371218
2016-02-25,0.9086041765371218
2016-02-26,0.9086041765371218
2016-02-29,0.9086041765371218
2016-03-01,0.9086041765371218
2016-03-02,0.9086041765371218
2016-03-03,0.9086041765371218
2016-03-04,0.9086041765371218
2016-03-07,0.9086041765371218
2016-03-08,0.9086041765371218
2016-03-09,0.9086041765371218
2016-03-10,0.9086041765371218
2016-03-11,0.9086041765371218
2016-03-14,0.9086041765371218
2016-03-15,0.9086041765371218
2016-03-16,0.9086041765371218
2016-03-17,0.9086041765371218
2016-03-18,0.9086041765371218
2016-03-21,0.9086041765371218
2016-03-22,0.9086041765371218
2016-03-23,0.9086041765371218
2016-03-24,0.9086041765371218
2016-03-25,0.9086041765371218
2016-03-28,0.9086041765371218
2016-03-29,0.9086041765371218
2016-03-30,0.9086041765371218
2016-03-31,0.9086041765371218
2016-04-01,0.9086041765371218
2016-04-05,0.9086041765371218
2016-04-06,0.9086041765371218
2016-04-07,0.9086041765371218
2016-04-08,0.9086041765371218
2016-04-11,0.9086041765371218
2016-04-12,0.9086041765371218
2016-04-13,0.9086041765371218
2016-04-14,0.9086041765371218
2016-04-15,0.9086041765371218
2016-04-18,0.9086041765371218
2016-04-19,0.9086041765371218
2016-04-20,0.9086041765371218
2016-04-21,0.9086041765371218
2016-04-22,0.9086041765371218
2016-04-25,0.9086041765371218
2016-04-26,0.9086041765371218
2016-04-27,0.9086041765371218
2016-04-28,0.9086041765371218
2016-04-29,0.9086041765371218
2016-05-03,0.9086041765371218
2016-05-04,0.9086041765371218
2016-05-05,0.9086041765371218
2016-05-06,0.9086041765371218
2016-05-09,0.9086041765371218
2016-05-10,0.9086041765371218
2016-05-11,0.9086041765371218
2016-05-12,0.9086041765371218
2016-05-13,0.9086041765371218
2016-05-16,0.9086041765371218
2016-05-17,0.9086041765371218
2016-05-18,0.9086041765371218
2016-05-19,0.9086041765371218
2016-05-20,0.9086041765371218
2016-05-23,0.9086041765371218
2016-05-24,0.9086041765371218
2016-05-25,0.9086041765371218
2016-05-26,0.9086041765371218
2016-05-27,0.9086041765371218
2016-05-30,0.9086041765371218
2016-05-31,0.9086041765371218
2016-06-01,0.9086041765371218
2016-06-02,0.9086041765371218
2016-06-03,0.9086041765371218
2016-06-06,0.9086041765371218
2016-06-07,0.9086041765371218
2016-06-08,0.9048231898329033
2016-06-13,0.9048231898329033
2016-06-14,0.9048231898329033
2016-06-15,0.9048231898329033
2016-06-16,0.9048231898329033
2016-06-17,0.9048231898329033
2016-06-20,0.9048231898329033
2016-06-21,0.9048231898329033
2016-06-22,0.9048231898329033
2016-06-23,0.9048231898329033
2016-06-24,0.9048231898329033
2016-06-27,0.9048231898329033
2016-06-28,0.9042281506146455
2016-06-29,0.9055446640647561
2016-06-30,0.9074839779558437
2016-07-01,0.9123579023243564
2016-07-04,0.9204481506535687
2016-07-05,0.9202444291922179
2016-07-06,0.9247327716035434
2016-07-07,0.9263024256391857
2016-07-08,0.9036614523423552
2016-07-11,0.9036723828251121
2016-07-12,0.9069438617097116
2016-07-13,0.9058810299618145
2016-07-14,0.9023948991331073
2016-07-15,0.9047198680038592
2016-07-18,0.9074427747035054
2016-07-19,0.9085539602053532
2016-07-20,0.9048395231138008
2016-07-21,0.9056501725989221
2016-07-22,0.9033265021654905
2016-07-25,0.9040936231164758
2016-07-26,0.9073455870074486
2016-07-27,0.9063741389538384
2016-07-28,0.9094707351277012
2016-07-29,0.9114045872339535
2016-08-01,0.9148712933347669
2016-08-02,0.917488930318182
2016-08-03,0.9126956564744061
2016-08-04,0.909933332974303
2016-08-05,0.9152344430557457
2016-08-08,0.9164059091748046
2016-08-09,0.9188748893550366
2016-08-10,0.9226256454827082
2016-08-11,0.9226617320279441
2016-08-12,0.930325696852392
2016-08-15,0.9335705926925322
2016-08-16,0.9298167219993613
2016-08-17,0.9252555656786133
2016-08-18,0.9255928114706881
2016-08-19,0.9261181476675646
2016-08-22,0.9252458984475327
2016-08-23,0.9298003606555154
2016-08-24,0.9299988661675327
2016-08-25,0.9267927806988988
2016-08-26,0.9256892864779963
2016-08-29,0.9223613206572403
2016-08-30,0.9258877919900133
2016-08-31,0.9237921441470922
2016-09-01,0.9237064749862287
2016-09-02,0.9239740390232185
2016-09-05,0.9276425976924318
2016-09-06,0.9291432275833914
2016-09-07,0.9337371065918308
2016-09-08,0.931783795377395
2016-09-09,0.9298803328717933
2016-09-12,0.9144577963208642
2016-09-13,0.9201167499179291
2016-09-14,0.914640314427103
2016-09-19,0.9226202146313294
2016-09-20,0.9204153267856819
2016-09-21,0.9215256397653723
2016-09-22,0.9298052034641676
2016-09-23,0.9396259524697436
2016-09-26,0.9313693195815369
2016-09-27,0.9275312570935479
2016-09-28,0.9254958730666761
2016-09-29,0.9254232181932759
2016-09-30,0.9236144688495058
2016-10-10,0.9206353193445661
2016-10-11,0.9235279151876448
2016-10-12,0.9221629278124054
2016-10-13,0.9204078728179417
2016-10-14,0.9202128390083296
2016-10-17,0.9165073212717229
2016-10-18,0.9168972642449245
2016-10-19,0.9192374206682244
2016-10-20,0.9204077481719192
2016-10-21,0.9206024080434638
2016-10-24,0.9254773807616079
2016-10-25,0.9307430443290887
2016-10-26,0.9270379005305495
2016-10-27,0.9237225750591893
2016-10-28,0.9250873131423838
2016-10-31,0.9245022117135476
2016-11-01,0.9260622328983991
2016-11-02,0.9211867615961651
2016-11-03,0.9190410157523649
2016-11-04,0.9178714361248047
2016-11-07,0.9227470320730615
2016-11-08,0.9235266687274197
2016-11-09,0.9128001831368235
2016-11-10,0.9252819730139283
2016-11-11,0.9211861383660525
2016-11-14,0.9239163624085763
2016-11-15,0.9200159355083801
2016-11-16,0.9254770068235404
2016-11-17,0.9266472096812126
2016-11-18,0.9301579429002524
2016-11-21,0.9299625351525728
2016-11-22,0.9365931860952931
2016-11-23,0.9383479917977119
2016-11-24,0.9385431502533464
2016-11-25,0.9490727323439933
2016-11-28,0.9529730345981671
2016-11-29,0.9512172317275686
2016-11-30,0.9471223942478726
2016-12-01,0.9436115363828106
2016-12-02,0.9434157546970635
2016-12-05,0.9434156300510411
2016-12-06,0.9441965131656243
2016-12-07,0.9418567306803918
2016-12-08,0.9492677661536053
2016-12-09,0.9518013359882249
2016-12-12,0.9537516740843456
2016-12-13,0.9478313959606298
2016-12-14,0.9505618692951987
2016-12-15,0.9417820851826109
2016-12-16,0.941508385313145
2016-12-19,0.9396162310919034
2016-12-20,0.9374503770011959
2016-12-21,0.9469693319822825
2016-12-22,0.9444920763322049
2016-12-23,0.9422680383666183
2016-12-26,0.9488410040185492
2016-12-27,0.9400440004010316
2016-12-28,0.9427162898607214
2016-12-29,0.9401226664608855
2016-12-30,0.9394793811571702
2017-01-03,0.9381928105497395
2017-01-04,0.9412551676286537
2017-01-05,0.9401431486458602
2017-01-06,0.93850421210911
2017-01-09,0.9406495840148424
2017-01-10,0.94148790312817
2017-01-11,0.9427937167109608
2017-01-12,0.9436090187455922
2017-01-13,0.9460373414513948
2017-01-16,0.9518164057167856
2017-01-17,0.9506637862572048
2017-01-18,0.9498836510187566
2017-01-19,0.9500786848283687
2017-01-20,0.949476000001441
2017-01-23,0.9470828440918213
2017-01-24,0.9524718407379882
2017-01-25,0.9556606330529249
2017-01-26,0.9639770377427588
2017-02-03,0.9628944056176568
2017-02-06,0.9616538691676181
2017-02-07,0.9610511843406904
2017-02-08,0.9639766914848712
2017-02-09,0.9667599150137147
2017-02-10,0.9728762967040553
2017-02-13,0.9764748222675301
2017-02-14,0.9774851581117735
2017-02-15,0.988050534196403
2017-02-16,0.9910112081367671
2017-02-17,0.9842218080271328
2017-02-20,0.993226913634866
2017-02-21,0.9912062419463791
2017-02-22,0.9974824906501482
2017-02-23,0.9970924230309239
2017-02-24,0.995319535346324
2017-02-27,0.9903557731155646
2017-02-28,0.9925187284193886
2017-03-01,0.9909246432331148
2017-03-02,1.0003957436598168
2017-03-03,0.9946146915701971
2017-03-06,1.0015383339333879
2017-03-07,0.9985927124873141
2017-03-08,0.9947942470903364
2017-03-09,0.9937934268457829
2017-03-10,0.9950842249251521
2017-03-13,1.002279301073478
2017-03-14,1.006568315009484
2017-03-15,1.0049794871991333
2017-03-16,1.009349974980966
2017-03-17,1.007222987501667
2017-03-20,1.009891825912981
2017-03-21,1.0100914957350131
2017-03-22,0.9968951922377465
2017-03-23,0.9994610347276909
2017-03-24,0.9933340663978482
2017-03-27,0.9970912426856132
2017-03-28,1.0021032771931588
2017-03-29,1.0096204640167477
2017-03-30,1.0120198300305345
2017-03-31,1.0151248926948548
2017-04-05,1.0155645328316067
2017-04-06,1.0099857813216584
2017-04-07,1.0140538348722377
2017-04-10,1.0120777298235495
2017-04-11,1.0086341773123133
2017-04-12,1.0157943302393053
2017-04-13,1.0110783640751335
2017-04-14,1.005935919688628
2017-04-17,1.0040991588556738
2017-04-18,1.0055097283391154
2017-04-19,1.001150740080641
2017-04-20,1.002476589261145
2017-04-21,1.0069224430808648
2017-04-24,1.0122504062464939
2017-04-25,1.0166493183063259
2017-04-26,1.0212769938362214
2017-04-27,1.0221663699521901
2017-04-28,1.0252399691460952
2017-05-02,1.023320679137541
2017-05-03,1.0190080963243775
2017-05-04,1.0144880914197905
2017-05-05,1.0142733638667882
2017-05-08,1.0245783225625547
2017-05-09,1.0250552557430241
2017-05-10,1.024524114032607
2017-05-11,1.0290120369119924
2017-05-12,1.031013280432921
2017-05-15,1.036677527451856
2017-05-16,1.032060363475685
2017-05-17,1.0274440177887254
2017-05-18,1.0224388319163584
2017-05-19,1.0228284903909768
2017-05-22,1.0297203669049457
2017-05-23,1.0386278655479764
2017-05-24,1.0384328317383642
2017-05-25,1.045259833363998
2017-05-26,1.0546222745145881
2017-05-31,1.0565730217553144
2017-06-01,1.0569639076637498
2017-06-02,1.0620996616019986
2017-06-05,1.0541661045732114
2017-06-06,1.0518256988578665
2017-06-07,1.051826108002472
2017-06-08,1.0531913446697565
2017-06-09,1.0539714799082047
2017-06-12,1.0474700801580654
2017-06-13,1.0446747319351612
2017-06-14,1.044637899501982
2017-06-15,1.0279497838693235
2017-06-16,1.02892681047814
2017-06-19,1.0256618802439603
2017-06-20,1.0320804596251416
2017-06-21,1.0276006638309383
2017-06-22,1.0372510652530909
2017-06-23,1.0400569287135928
2017-06-26,1.0413628631748104
2017-06-27,1.0356747068563281
2017-06-28,1.0283157336495257
2017-06-29,1.032027385401248
2017-06-30,1.010000946438394
2017-07-03,1.008670306535482
2017-07-04,0.9998566302796185
2017-07-05,1.0008273060719686
2017-07-06,1.0033627455969254
2017-07-07,1.000831799327679
2017-07-10,1.0045284551988876
2017-07-11,1.010238354746161
2017-07-12,1.0127898526467678
2017-07-13,1.006372942916576
2017-07-14,1.0075724504113492
2017-07-17,1.021190958778637
2017-07-18,1.0178167747410298
2017-07-19,1.0229169584280444
2017-07-20,1.0256620840811639
2017-07-21,1.0260668040189385
2017-07-24,1.026861591575937
2017-07-25,1.0355602977472718
2017-07-26,1.0417517612889713
2017-07-27,1.0406496276001027
2017-07-28,1.036069229365534
2017-07-31,1.0323843458449629
2017-08-01,1.0364592969847581
2017-08-02,1.0490003562719348
2017-08-03,1.0440979595869455
2017-08-04,1.0418787259297797
2017-08-07,1.0442191316451244
2017-08-08,1.0465122270537233
2017-08-09,1.0345820720079097
2017-08-10,1.0340581801298723
2017-08-11,1.0308189950304754
2017-08-14,1.0290100437429157
2017-08-15,1.040939098690697
2017-08-16,1.038586777532198
2017-08-17,1.0410871736594354
2017-08-18,1.038247443709842
2017-08-21,1.0379801804838238
2017-08-22,1.0443352233657124
2017-08-23,1.0555843636253617
2017-08-24,1.0574063185794274
2017-08-25,1.0724972253799798
2017-08-28,1.0672612662672878
2017-08-29,1.0736540392795384
2017-08-30,1.0615870336510784
2017-08-31,1.057096551670723
2017-09-01,1.052263119732085
2017-09-04,1.0608892182913587
2017-09-05,1.066014832565675
2017-09-06,1.0653414545758595
2017-09-07,1.061936900636274
2017-09-08,1.061350036915068
2017-09-11,1.060561702841115
2017-09-12,1.058951594144898
2017-09-13,1.0579789235237933
2017-09-14,1.0515389022703647
2017-09-15,1.0499793679280542
2017-09-18,1.0470275019849897
2017-09-19,1.0477151008825691
2017-09-20,1.0519748699927303
2017-09-21,1.0506832735683498
2017-09-22,1.0530144217104573
2017-09-25,1.0557648173007752
2017-09-26,1.0586665224213727
2017-09-27,1.0520083105410416
2017-09-28,1.0489055485991365
2017-09-29,1.0496771623989338
2017-10-09,1.0482179497015571
2017-10-10,1.0483521254262416
2017-10-11,1.050835302295459
2017-10-12,1.0533542660116035
2017-10-13,1.051123383094726
2017-10-16,1.0566320791469388
2017-10-17,1.0551400389425543
2017-10-18,1.056459467190274
2017-10-19,1.0584456123561485
2017-10-20,1.0553175425901267
2017-10-23,1.0535454827655895
2017-10-24,1.0541574658214974
2017-10-25,1.0514238620504155
2017-10-26,1.0472937822956154
2017-10-27,1.05116069477413
2017-10-30,1.0609657889375237
2017-10-31,1.0575771515444468
2017-11-01,1.0572494144434672
2017-11-02,1.0556987560283666
2017-11-03,1.0565497379485929
2017-11-06,1.0564692736183405
2017-11-07,1.0579963183350745
2017-11-08,1.0573910966336661
2017-11-09,1.0560057341071312
2017-11-10,1.0510415247759717
2017-11-13,1.055457363037609
2017-11-14,1.0543509976634116
2017-11-15,1.0517272108076325
2017-11-16,1.0486967350725307
2017-11-17,1.0584642250743441
2017-11-20,1.059825973902513
2017-11-21,1.0605256503973872
2017-11-22,1.0674139700894507
2017-11-23,1.0626010661836438
2017-11-24,1.0609699434382904
2017-11-27,1.0602842574066296
2017-11-28,1.058875281181728
2017-11-29,1.063049726452607
2017-11-30,1.0567998653954713
2017-12-01,1.0608702326377317
2017-12-04,1.0648697587848923
2017-12-05,1.0569607940559764
2017-12-06,1.053060357726671
2017-12-07,1.050495324067022
2017-12-08,1.0519181783352227
2017-12-11,1.0531484875208657
2017-12-12,1.0526589820673877
2017-12-13,1.0581976408302527
2017-12-14,1.0576905094179359
2017-12-15,1.0536908708508603
2017-12-18,1.0658647056758053
2017-12-19,1.0766156862325498
2017-12-20,1.077472655892304
2017-12-21,1.0734671420056157
2017-12-22,1.0741726938201028
2017-12-25,1.0817692548303
2017-12-26,1.0883398023766375
2017-12-27,1.0820603398816075
2017-12-28,1.0829114342217485
2017-12-29,1.0910445032423273
2018-01-02,1.0943092133968506
2018-01-03,1.097481258902237
2018-01-04,1.0914239876177902
2018-01-05,1.0955559133139772
2018-01-08,1.0940345190770264
2018-01-09,1.0945132842596093
2018-01-10,1.106303533676756
2018-01-11,1.1128771118244023
2018-01-12,1.1203959542223259
2018-01-15,1.1297744432617396
2018-01-16,1.1369884292324686
2018-01-17,1.142171539224612
2018-01-18,1.1740304848088092
2018-01-19,1.1782275334097245
2018-01-22,1.1749216960179107
2018-01-23,1.2197941708073006
2018-01-24,1.217227632390335
2018-01-25,1.2086738916943063
2018-01-26,1.209968148620019
2018-01-29,1.2066275542031957
2018-01-30,1.191925771986253
2018-01-31,1.197310497778204
2018-02-01,1.1969071812966676
2018-02-02,1.1937959688111086
2018-02-05,1.1807459341455189
2018-02-06,1.1562744785684682
2018-02-07,1.162349119483925
2018-02-08,1.156657570377964
2018-02-09,1.1540871933623686
2018-02-12,1.152802004854571
2018-02-13,1.1562903736614503
2018-02-14,1.1577591605275048
2018-02-22,1.1632389818654858
2018-02-23,1.1641707233533571
